"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Drone_2025.nlogo"
"Experiments 2025"
"06/01/2025 14:03:18:655 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","Battery_Gain","Policy","Battery_consumption","number-strategies","p2_upperlimit","memory-size","p2_lowerlimit","drones","Battery_Consumption_SD","overcrowding-threshold","[step]","count turtles","ticks"
"5513","50","0","10","9","70","2","25","100","0.1","30","1500","100","1500"
"5512","100","2","15","2","70","2","25","100","0.1","30","1500","50","1500"
"5517","50","0","15","9","70","2","25","100","0.1","30","600","0","600"
"5514","100","0","10","9","70","2","25","100","0.1","30","1500","100","1500"
"5518","100","0","15","9","70","2","25","100","0.1","30","372","0","372"
"5519","50","2","15","9","70","2","25","100","0.1","30","1500","1","1500"
"5520","100","2","15","9","70","2","25","100","0.1","30","1500","16","1500"
"5521","50","0","10","2","90","2","25","100","0.1","30","1500","100","1500"
"5522","100","0","10","2","90","2","25","100","0.1","30","1500","100","1500"
"5523","50","2","10","2","90","2","25","100","0.1","30","1500","100","1500"
"5516","100","2","10","9","70","2","25","100","0.1","30","1500","100","1500"
"5525","50","0","15","2","90","2","25","100","0.1","30","946","0","946"
"5526","100","0","15","2","90","2","25","100","0.1","30","267","0","267"
"5524","100","2","10","2","90","2","25","100","0.1","30","1500","100","1500"
"5529","50","0","10","9","90","2","25","100","0.1","30","1500","100","1500"
"5515","50","2","10","9","70","2","25","100","0.1","30","1500","100","1500"
"5530","100","0","10","9","90","2","25","100","0.1","30","1500","100","1500"
"5528","100","2","15","2","90","2","25","100","0.1","30","1500","46","1500"
"5527","50","2","15","2","90","2","25","100","0.1","30","1500","47","1500"
"5533","50","0","15","9","90","2","25","100","0.1","30","376","0","376"
"5534","100","0","15","9","90","2","25","100","0.1","30","62","0","62"
"5536","100","2","15","9","90","2","25","100","0.1","30","1500","4","1500"
"5535","50","2","15","9","90","2","25","100","0.1","30","1500","6","1500"
"5537","50","0","10","2","70","9","25","100","0.1","30","1500","100","1500"
"5538","100","0","10","2","70","9","25","100","0.1","30","1500","100","1500"
"5504","100","2","15","9","90","9","50","50","0.1","30","1500","50","1500"
"5541","50","0","15","2","70","9","25","100","0.1","30","210","0","210"
"5542","100","0","15","2","70","9","25","100","0.1","30","253","0","253"
"5532","100","2","10","9","90","2","25","100","0.1","30","1500","100","1500"
"5500","100","2","10","9","90","9","50","50","0.1","30","1500","50","1500"
"5545","50","0","10","9","70","9","25","100","0.1","30","1500","100","1500"
"5531","50","2","10","9","90","2","25","100","0.1","30","1500","100","1500"
"5503","50","2","15","9","90","9","50","50","0.1","30","1500","50","1500"
"5546","100","0","10","9","70","9","25","100","0.1","30","1500","100","1500"
"5540","100","2","10","2","70","9","25","100","0.1","30","1500","100","1500"
"5550","100","0","15","9","70","9","25","100","0.1","30","274","0","274"
"5549","50","0","15","9","70","9","25","100","0.1","30","1500","8","1500"
"5499","50","2","10","9","90","9","50","50","0.1","30","1500","50","1500"
"5553","50","0","10","2","90","9","25","100","0.1","30","1500","100","1500"
"5539","50","2","10","2","70","9","25","100","0.1","30","1500","100","1500"
"5554","100","0","10","2","90","9","25","100","0.1","30","1500","100","1500"
"5543","50","2","15","2","70","9","25","100","0.1","30","1500","36","1500"
"5557","50","0","15","2","90","9","25","100","0.1","30","240","0","240"
"5558","100","0","15","2","90","9","25","100","0.1","30","105","0","105"
"5544","100","2","15","2","70","9","25","100","0.1","30","1500","58","1500"
"5552","100","2","15","9","70","9","25","100","0.1","30","1500","1","1500"
"5561","50","0","10","9","90","9","25","100","0.1","30","1500","100","1500"
"5551","50","2","15","9","70","9","25","100","0.1","30","1500","4","1500"
"5562","100","0","10","9","90","9","25","100","0.1","30","1500","100","1500"
"5559","50","2","15","2","90","9","25","100","0.1","30","1500","32","1500"
"5565","50","0","15","9","90","9","25","100","0.1","30","353","0","353"
"5566","100","0","15","9","90","9","25","100","0.1","30","524","0","524"
"5560","100","2","15","2","90","9","25","100","0.1","30","1500","43","1500"
"5568","100","2","15","9","90","9","25","100","0.1","30","1500","1","1500"
"5569","50","0","10","2","70","2","50","100","0.1","30","1500","100","1500"
"5570","100","0","10","2","70","2","50","100","0.1","30","1500","100","1500"
"5556","100","2","10","2","90","9","25","100","0.1","30","1500","100","1500"
"5555","50","2","10","2","90","9","25","100","0.1","30","1500","100","1500"
"5571","50","2","10","2","70","2","50","100","0.1","30","1500","100","1500"
"5574","100","0","15","2","70","2","50","100","0.1","30","1500","100","1500"
"5573","50","0","15","2","70","2","50","100","0.1","30","1500","100","1500"
"5572","100","2","10","2","70","2","50","100","0.1","30","1500","100","1500"
"5567","50","2","15","9","90","9","25","100","0.1","30","1500","10","1500"
"5577","50","0","10","9","70","2","50","100","0.1","30","1500","100","1500"
"5578","100","0","10","9","70","2","50","100","0.1","30","1500","100","1500"
"5576","100","2","15","2","70","2","50","100","0.1","30","1500","100","1500"
"5575","50","2","15","2","70","2","50","100","0.1","30","1500","100","1500"
"5581","50","0","15","9","70","2","50","100","0.1","30","1500","100","1500"
"5582","100","0","15","9","70","2","50","100","0.1","30","1500","100","1500"
"5580","100","2","10","9","70","2","50","100","0.1","30","1500","100","1500"
"5579","50","2","10","9","70","2","50","100","0.1","30","1500","100","1500"
"5585","50","0","10","2","90","2","50","100","0.1","30","1500","100","1500"
"5586","100","0","10","2","90","2","50","100","0.1","30","1500","100","1500"
"5584","100","2","15","9","70","2","50","100","0.1","30","1500","100","1500"
"5589","50","0","15","2","90","2","50","100","0.1","30","1500","100","1500"
"5590","100","0","15","2","90","2","50","100","0.1","30","1500","100","1500"
"5583","50","2","15","9","70","2","50","100","0.1","30","1500","100","1500"
"5587","50","2","10","2","90","2","50","100","0.1","30","1500","100","1500"
"5588","100","2","10","2","90","2","50","100","0.1","30","1500","100","1500"
"5593","50","0","10","9","90","2","50","100","0.1","30","1500","100","1500"
"5594","100","0","10","9","90","2","50","100","0.1","30","1500","100","1500"
"5591","50","2","15","2","90","2","50","100","0.1","30","1500","100","1500"
"5592","100","2","15","2","90","2","50","100","0.1","30","1500","100","1500"
"5597","50","0","15","9","90","2","50","100","0.1","30","1500","100","1500"
"5598","100","0","15","9","90","2","50","100","0.1","30","1500","100","1500"
"5548","100","2","10","9","70","9","25","100","0.1","30","1500","100","1500"
"5601","50","0","10","2","70","9","50","100","0.1","30","1500","100","1500"
"5602","100","0","10","2","70","9","50","100","0.1","30","1500","100","1500"
"5596","100","2","10","9","90","2","50","100","0.1","30","1500","100","1500"
"5595","50","2","10","9","90","2","50","100","0.1","30","1500","100","1500"
"5605","50","0","15","2","70","9","50","100","0.1","30","1500","100","1500"
"5600","100","2","15","9","90","2","50","100","0.1","30","1500","100","1500"
"5599","50","2","15","9","90","2","50","100","0.1","30","1500","100","1500"
"5606","100","0","15","2","70","9","50","100","0.1","30","1500","100","1500"
"5609","50","0","10","9","70","9","50","100","0.1","30","1500","100","1500"
"5603","50","2","10","2","70","9","50","100","0.1","30","1500","100","1500"
"5610","100","0","10","9","70","9","50","100","0.1","30","1500","100","1500"
"5604","100","2","10","2","70","9","50","100","0.1","30","1500","100","1500"
"5613","50","0","15","9","70","9","50","100","0.1","30","1500","100","1500"
"5614","100","0","15","9","70","9","50","100","0.1","30","1500","100","1500"
"5547","50","2","10","9","70","9","25","100","0.1","30","1500","100","1500"
"5608","100","2","15","2","70","9","50","100","0.1","30","1500","100","1500"
"5617","50","0","10","2","90","9","50","100","0.1","30","1500","100","1500"
"5607","50","2","15","2","70","9","50","100","0.1","30","1500","100","1500"
"5618","100","0","10","2","90","9","50","100","0.1","30","1500","100","1500"
"5564","100","2","10","9","90","9","25","100","0.1","30","1500","100","1500"
"5621","50","0","15","2","90","9","50","100","0.1","30","1500","100","1500"
"5622","100","0","15","2","90","9","50","100","0.1","30","1500","100","1500"
"5620","100","2","10","2","90","9","50","100","0.1","30","1500","100","1500"
"5563","50","2","10","9","90","9","25","100","0.1","30","1500","100","1500"
"5619","50","2","10","2","90","9","50","100","0.1","30","1500","100","1500"
"5625","50","0","10","9","90","9","50","100","0.1","30","1500","100","1500"
"5626","100","0","10","9","90","9","50","100","0.1","30","1500","100","1500"
"5612","100","2","10","9","70","9","50","100","0.1","30","1500","100","1500"
"5629","50","0","15","9","90","9","50","100","0.1","30","1500","100","1500"
"5630","100","0","15","9","90","9","50","100","0.1","30","1500","100","1500"
"5623","50","2","15","2","90","9","50","100","0.1","30","1500","100","1500"
"5624","100","2","15","2","90","9","50","100","0.1","30","1500","100","1500"
"5611","50","2","10","9","70","9","50","100","0.1","30","1500","100","1500"
"5633","50","0","10","2","70","2","25","50","0","60","1500","50","1500"
"5634","100","0","10","2","70","2","25","50","0","60","1500","50","1500"
"5616","100","2","15","9","70","9","50","100","0.1","30","1500","100","1500"
"5636","100","2","10","2","70","2","25","50","0","60","1500","50","1500"
"5635","50","2","10","2","70","2","25","50","0","60","1500","50","1500"
"5637","50","0","15","2","70","2","25","50","0","60","1500","50","1500"
"5638","100","0","15","2","70","2","25","50","0","60","1500","50","1500"
"5641","50","0","10","9","70","2","25","50","0","60","1500","50","1500"
"5639","50","2","15","2","70","2","25","50","0","60","1500","47","1500"
"5640","100","2","15","2","70","2","25","50","0","60","1500","39","1500"
"5642","100","0","10","9","70","2","25","50","0","60","1500","50","1500"
"5645","50","0","15","9","70","2","25","50","0","60","1500","50","1500"
"5646","100","0","15","9","70","2","25","50","0","60","1500","50","1500"
"5644","100","2","10","9","70","2","25","50","0","60","1500","50","1500"
"5643","50","2","10","9","70","2","25","50","0","60","1500","50","1500"
"5649","50","0","10","2","90","2","25","50","0","60","1500","50","1500"
"5650","100","0","10","2","90","2","25","50","0","60","1500","50","1500"
"5647","50","2","15","9","70","2","25","50","0","60","1500","45","1500"
"5615","50","2","15","9","70","9","50","100","0.1","30","1500","100","1500"
"5651","50","2","10","2","90","2","25","50","0","60","1500","50","1500"
"5648","100","2","15","9","70","2","25","50","0","60","1500","48","1500"
"5653","50","0","15","2","90","2","25","50","0","60","1500","50","1500"
"5652","100","2","10","2","90","2","25","50","0","60","1500","50","1500"
"5654","100","0","15","2","90","2","25","50","0","60","1500","50","1500"
"5657","50","0","10","9","90","2","25","50","0","60","1500","50","1500"
"5658","100","0","10","9","90","2","25","50","0","60","1500","50","1500"
"5655","50","2","15","2","90","2","25","50","0","60","1500","28","1500"
"5656","100","2","15","2","90","2","25","50","0","60","1500","26","1500"
"5661","50","0","15","9","90","2","25","50","0","60","1500","50","1500"
"5662","100","0","15","9","90","2","25","50","0","60","1500","50","1500"
"5663","50","2","15","9","90","2","25","50","0","60","1500","10","1500"
"5665","50","0","10","2","70","9","25","50","0","60","1500","50","1500"
"5666","100","0","10","2","70","9","25","50","0","60","1500","50","1500"
"5664","100","2","15","9","90","2","25","50","0","60","1500","19","1500"
"5660","100","2","10","9","90","2","25","50","0","60","1500","50","1500"
"5659","50","2","10","9","90","2","25","50","0","60","1500","50","1500"
"5669","50","0","15","2","70","9","25","50","0","60","1500","50","1500"
"5670","100","0","15","2","70","9","25","50","0","60","1500","50","1500"
"5668","100","2","10","2","70","9","25","50","0","60","1500","50","1500"
"5667","50","2","10","2","70","9","25","50","0","60","1500","50","1500"
"5673","50","0","10","9","70","9","25","50","0","60","1500","50","1500"
"5674","100","0","10","9","70","9","25","50","0","60","1500","50","1500"
"5672","100","2","15","2","70","9","25","50","0","60","1500","37","1500"
"5677","50","0","15","9","70","9","25","50","0","60","1500","50","1500"
"5671","50","2","15","2","70","9","25","50","0","60","1500","47","1500"
"5678","100","0","15","9","70","9","25","50","0","60","1500","50","1500"
"5675","50","2","10","9","70","9","25","50","0","60","1500","50","1500"
"5676","100","2","10","9","70","9","25","50","0","60","1500","50","1500"
"5681","50","0","10","2","90","9","25","50","0","60","1500","50","1500"
"5682","100","0","10","2","90","9","25","50","0","60","1500","50","1500"
"5680","100","2","15","9","70","9","25","50","0","60","1500","44","1500"
"5685","50","0","15","2","90","9","25","50","0","60","1500","50","1500"
"5686","100","0","15","2","90","9","25","50","0","60","1500","50","1500"
"5679","50","2","15","9","70","9","25","50","0","60","1500","50","1500"
"5683","50","2","10","2","90","9","25","50","0","60","1500","50","1500"
"5684","100","2","10","2","90","9","25","50","0","60","1500","50","1500"
"5689","50","0","10","9","90","9","25","50","0","60","1500","50","1500"
"5690","100","0","10","9","90","9","25","50","0","60","1500","50","1500"
"5687","50","2","15","2","90","9","25","50","0","60","1500","27","1500"
"5688","100","2","15","2","90","9","25","50","0","60","1500","25","1500"
"5694","100","0","15","9","90","9","25","50","0","60","1500","50","1500"
"5693","50","0","15","9","90","9","25","50","0","60","1500","50","1500"
"5628","100","2","10","9","90","9","50","100","0.1","30","1500","100","1500"
"5697","50","0","10","2","70","2","50","50","0","60","1500","50","1500"
"5698","100","0","10","2","70","2","50","50","0","60","1500","50","1500"
"5699","50","2","10","2","70","2","50","50","0","60","1500","50","1500"
"5632","100","2","15","9","90","9","50","100","0.1","30","1500","100","1500"
"5631","50","2","15","9","90","9","50","100","0.1","30","1500","100","1500"
"5701","50","0","15","2","70","2","50","50","0","60","1500","50","1500"
"5702","100","0","15","2","70","2","50","50","0","60","1500","50","1500"
"5700","100","2","10","2","70","2","50","50","0","60","1500","50","1500"
"5705","50","0","10","9","70","2","50","50","0","60","1500","50","1500"
"5703","50","2","15","2","70","2","50","50","0","60","1500","50","1500"
"5704","100","2","15","2","70","2","50","50","0","60","1500","50","1500"
"5627","50","2","10","9","90","9","50","100","0.1","30","1500","100","1500"
"5695","50","2","15","9","90","9","25","50","0","60","1500","14","1500"
"5706","100","0","10","9","70","2","50","50","0","60","1500","50","1500"
"5709","50","0","15","9","70","2","50","50","0","60","1500","50","1500"
"5710","100","0","15","9","70","2","50","50","0","60","1500","50","1500"
"5713","50","0","10","2","90","2","50","50","0","60","1500","50","1500"
